SAMPLE_ID,A1,A2,A3,A4,A5,A6,A7,A8,A9,A10,A11,A12,A13,A14,A15,A16,A17,A18,A19,A20,A21,A22,A23,A24,A25,A26,A27,A28,A29,A30,A31,A32,A33,A34,A35,A36,A37,A38,A39,A40,A41,A42,A43,A44,TARGET
561,0.2971836549344564,0.757295123726686,0.4466189046583574,0.25,0.0,0.14887296821945248,0.0,0.0,0.3511270317805475,0.3511270317805475,0.20225406356109504,0.4466189046583574,0.29774593643890496,0.14887296821945248,False,True,False,False,False,False,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,1
562,0.40606896676197746,0.02244598024780803,0.0,0.0,0.02805747530976005,0.0561149506195201,0.02805747530976005,0.02805747530976005,0.0,0.0,0.0561149506195201,0.0561149506195201,0.02805747530976005,0.02805747530976005,False,True,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1
563,0.4421886604144215,0.05962862049299489,0.21273211219187818,0.0,0.0,0.0,0.0,0.0,0.0,0.21273211219187818,0.0,0.0,0.42546422438375636,0.6754642243837563,False,True,False,False,False,True,False,False,True,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1
564,0.11373423062104994,0.9485079953767581,0.0,0.0,0.0,0.016091251444763116,0.016091251444763116,0.016091251444763116,0.23390874855523688,0.2660912514447631,0.0,0.23390874855523688,0.03218250288952623,0.2982737543342894,True,False,False,False,False,True,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,1
565,0.08061482170918383,0.2858637395544226,0.4463351627784859,0.3926703255569718,0.0,0.3926703255569718,0.3573296744430282,0.0,0.0,0.3036648372215141,0.0,0.10732967444302821,0.1963351627784859,0.696335162778486,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,1
566,0.3243993934450645,0.19860704717146288,0.33275293632144287,0.08275293632144284,0.08275293632144284,0.08275293632144284,0.08275293632144284,0.08275293632144284,0.5,0.75,0.0,0.0,0.25,0.0,True,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1
567,0.09966436419322959,0.0,0.25,0.14517165535911367,0.14517165535911367,0.3548283446408863,0.25,0.0,0.0,0.14517165535911367,0.0,0.10482834464088633,0.20965668928177267,0.45965668928177267,False,True,False,False,False,False,True,False,True,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1
568,0.08019787778046812,0.07445655331234861,0.18614138328087154,0.18614138328087154,0.0,0.18614138328087154,0.09307069164043577,0.0,0.0,0.09307069164043577,0.0,0.0,0.09307069164043577,0.2792120749213073,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,1
569,0.10179658259561254,1.0,0.9850333606144446,0.014966639385555397,0.0,0.014966639385555397,0.0,0.0,0.014966639385555397,0.4850333606144446,0.0,0.04489991815666616,0.029933278771110794,0.014966639385555397,False,True,False,False,False,False,True,False,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,1
570,0.5360980366318875,0.2,0.4934159591888293,0.25,0.0,0.4934159591888293,0.24341595918882933,0.0,0.006584040811170672,0.5,0.0,0.0,0.25,0.006584040811170672,False,True,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1
571,0.32019094418364774,0.0,0.17901975631563358,0.0,0.0,0.0,0.0,0.0,0.6419604873687328,0.8209802436843664,0.14196048736873285,0.0,0.17901975631563358,0.0,True,True,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1
572,0.11039394513703574,0.9389272279311214,0.5763409650860983,0.25,0.0,0.17365903491390164,0.5,0.0,0.0,0.5,0.0,0.5,0.42365903491390167,0.17365903491390164,True,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,1
573,0.3908412019690542,0.0,0.12859656160344335,0.0,0.0,0.12140343839655665,0.0,0.0,0.0,0.2571931232068867,0.2571931232068867,0.0,0.0,0.0,False,True,False,False,False,True,False,False,True,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1
574,0.28601865566772455,0.2,0.7757879285068763,0.13789396425343817,0.22421207149312367,0.38789396425343814,0.25,0.0,0.0,0.5,0.0,0.13789396425343817,0.11210603574656183,0.13789396425343817,False,True,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,1
575,0.12799195369015978,0.0,0.5,0.24861436565270517,0.0,0.0,0.25,0.0013856343472948285,0.005542537389179314,0.24861436565270517,0.25,0.49722873130541034,0.7486143656527051,0.49722873130541034,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,1
576,0.11312916342721352,0.2,0.4120373736613273,0.4120373736613273,0.0,0.4120373736613273,0.0,0.0,0.043981313169336345,0.4120373736613273,0.8680560604919909,0.08796262633867269,0.08796262633867269,0.0,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,1
577,0.47435897435897434,0.2,0.0,0.0,0.004518840903880217,0.009037681807760434,0.004518840903880217,0.004518840903880217,0.0,0.0,0.009037681807760434,0.009037681807760434,0.004518840903880217,0.004518840903880217,False,True,False,False,False,True,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1
578,0.08943044693248382,0.39755748607337393,0.6234734287958587,0.6234734287958587,0.0,0.5,0.37347342879585865,0.0,0.0,0.12652657120414135,0.0,0.0,0.25,0.5030531424082827,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,1
579,0.11079941771227363,0.4927063744672028,0.6158829680840034,0.6158829680840034,0.0,0.4105886453893356,0.4105886453893356,0.0,0.0,0.0,0.0,0.0,0.2052943226946678,0.2052943226946678,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,1
580,0.5837708315598533,0.32670624308342805,0.0,0.15838280385428502,0.0,0.0,0.18323439229142996,0.0,0.31676560770857004,0.5,0.31676560770857004,0.09161719614571498,0.18323439229142996,0.0,True,True,False,False,False,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,1
581,0.2757904994088061,0.05116589538868754,0.37791473847171886,0.0,0.0,0.06395736923585943,0.06395736923585943,0.0,0.37208526152828114,0.6860426307641405,0.06395736923585943,0.06395736923585943,0.31395736923585943,0.12791473847171886,True,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,1
582,0.13387025446800332,0.6000000000000001,0.38953003787393536,0.2092950568109031,0.0,0.13953003787393536,0.6802349810630324,0.0,0.0,0.36046996212606464,0.0,0.36046996212606464,0.06976501893696768,0.4302349810630323,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,1
583,0.12522765169987748,0.41516352488856656,0.1729848020369027,0.0,0.0,0.0,0.5189544061107081,0.0,0.0,0.3459696040738054,0.0,0.3459696040738054,0.0,0.3459696040738054,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,1
584,0.42525847336178974,0.10850804611097986,0.13563505763872483,0.13563505763872483,0.0,0.25,0.0,0.0,0.13563505763872483,0.27127011527744965,0.0,0.0,0.13563505763872483,0.13563505763872483,False,True,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1
585,0.35067388555833845,0.694711553896744,0.36838944237092996,0.25,0.0,0.12279648079031,0.0,0.0,0.37720351920969,0.37720351920969,0.25440703841938,0.36838944237092996,0.24559296158062,0.12279648079031,False,True,False,False,False,False,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,1
586,0.39275599767134983,0.5454669527256419,0.0,0.15908315454647384,0.0,0.18183369090705231,0.18183369090705231,0.18183369090705231,0.5,0.5,0.5,0.0,0.0,0.0,False,True,False,False,False,False,True,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,1
587,0.40067062939779385,0.050092363721116834,0.25,0.06261545465139604,0.0,0.06261545465139604,0.0,0.0,0.06261545465139604,0.5,0.37476909069720793,0.0,0.06261545465139604,0.06261545465139604,False,True,False,False,False,True,False,False,True,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1
588,0.5723143155097157,0.28202583048789126,0.0,0.10253228810986403,0.0,0.0,0.29493542378027193,0.0,0.20506457621972807,0.5,0.20506457621972807,0.14746771189013597,0.29493542378027193,0.0,True,True,False,False,False,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,1
589,0.11917307671987018,0.39577857165500185,0.5052767854312478,0.24472321456875226,0.0,0.005276785431247738,0.005276785431247738,0.4894464291375045,0.0,0.010553570862495476,0.25,0.005276785431247738,0.25527678543124777,0.25527678543124777,True,False,False,False,False,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,1
590,0.3080322524882191,0.10265156940810899,0.6349433852804087,0.12831446176013622,0.0,0.3783144617601362,0.3716855382398638,0.0,0.24337107647972755,0.5,0.0,0.25,0.0,0.12831446176013622,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,1
591,0.44631022532611686,0.1812197575437108,0.25,0.2265246969296385,0.0,0.2265246969296385,0.0,0.0,0.2265246969296385,0.4765246969296385,0.0,0.0,0.2734753030703615,0.296950606140723,False,True,False,False,False,True,False,False,True,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1
592,0.42876056357398173,0.11312112689791427,0.10859859137760716,0.0,0.0,0.0,0.2828028172447857,0.0,0.21719718275521432,0.6085985913776072,0.0,0.14140140862239284,0.3914014086223928,0.0,True,False,False,False,False,True,False,True,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,1
593,0.4487179487179488,0.07001568153893514,0.25,0.5749607961526622,0.0,0.4124803980763311,0.16248039807633108,0.0,0.08751960192366892,0.5,0.16248039807633108,0.0,0.08751960192366892,0.08751960192366892,True,True,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1
594,0.11083465848757135,0.587062017218339,0.48382752152292363,0.0,0.1612758405076412,0.0,0.0,0.0,0.08872415949235879,0.1612758405076412,0.08872415949235879,0.17744831898471758,0.3387241594923588,0.3225516810152824,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,1
595,0.27789354152118456,0.06621518806738008,0.3327689850842251,0.0,0.16553797016845018,0.25,0.4172310149157749,0.0,0.3344620298315498,0.5,0.0,0.1672310149157749,0.08276898508422509,0.0,False,True,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,1
596,0.11364317391117824,0.6543329739712389,0.7839581087320242,0.6481256738039273,0.0,0.43208378253595153,0.43208378253595153,0.0,0.0,0.06791621746404847,0.0,0.0,0.21604189126797577,0.21604189126797577,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,1
597,0.46937560099603703,0.04603705364831106,0.3075463170603888,0.6349073658792224,0.0,0.5,0.25,0.0,0.0,0.5,0.19245368293961118,0.0,0.05754631706038882,0.0,True,True,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1
598,0.10896401769083015,0.5008066201152477,0.5008066201152477,0.0,0.0,0.0,0.0,0.0,0.0,0.25040331005762384,0.0,0.0,0.0,0.0,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,1
599,0.3405634026959054,0.2567974804744902,0.3569989501977042,0.10699895019770422,0.10699895019770422,0.10699895019770422,0.10699895019770422,0.10699895019770422,0.5,0.75,0.0,0.0,0.25,0.0,True,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1
600,0.109450102930931,0.6148432114450473,0.6921385035765772,0.0,0.19213850357657725,0.0,0.057861496423422754,0.057861496423422754,0.23144598569369101,0.19213850357657725,0.057861496423422754,0.0,0.30786149642342275,0.3842770071531545,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,1
601,0.5445737787044461,0.3825584912982265,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23909905706139156,False,True,False,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1
602,0.10270383305647843,0.19891010215946822,0.0027247446013294874,0.0013623723006647437,0.0,0.0,0.0013623723006647437,0.0,0.24863762769933526,0.0013623723006647437,0.25,0.5,0.5013623723006647,0.0027247446013294874,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,1
603,0.3084629611797194,0.10601109720181141,0.6475416145067928,0.13251387150226426,0.0,0.38251387150226424,0.36748612849773576,0.0,0.23497225699547147,0.5,0.0,0.25,0.0,0.13251387150226426,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,1
604,0.1881713083433404,0.2,0.6801099145508104,0.0,0.1397801708983793,0.25,0.25,0.0,0.0,0.5,0.0,0.0,0.4301099145508104,0.18010991455081035,False,True,False,False,True,True,False,False,True,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1
605,0.2572814381811548,0.2233011955467482,0.2791264944334353,0.25,0.0,0.0,0.0,0.0,0.22087350556656474,0.0,0.0,0.0,0.0,0.0,True,False,False,False,False,True,True,False,True,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1
606,0.12497075351150533,0.050456245220517226,0.5,0.3130703065256465,0.0,0.12614061305129304,0.18692969347435348,0.0,0.0,0.3130703065256465,0.4392109195769396,0.37385938694870696,0.5607890804230604,0.37385938694870696,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,1
607,0.4499212346916936,0.2,0.2382679617559883,0.2382679617559883,0.0,0.2382679617559883,0.0,0.0,0.2382679617559883,0.4765359235119766,0.0,0.0,0.2382679617559883,0.2382679617559883,False,True,False,False,False,True,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1
608,0.09822436678642342,0.39845018280230826,0.24806272850288527,0.0,0.08268757616762842,0.16731242383237158,0.16731242383237158,0.16731242383237158,0.0,0.41731242383237155,0.0,0.0,0.41731242383237155,0.8346248476647431,True,False,False,False,False,True,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,1
609,0.3084012735475615,0.0,0.25,0.0,0.0,0.22361751658225504,0.11180875829112752,0.0,0.0,0.13819124170887248,0.0,0.11180875829112752,0.5,0.75,False,True,False,False,False,True,True,False,True,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1
610,0.34599878758472136,0.0,0.25,0.32078064812187124,0.0,0.21385376541458084,0.10692688270729042,0.0,0.28614623458541916,0.6430731172927096,0.10692688270729042,0.0,0.14307311729270958,0.0,True,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1
611,0.39718373825276987,0.0,0.004917104070988582,0.0,0.0,0.0,0.0,0.0,0.0,0.009834208141977163,0.009834208141977163,0.0,0.0,0.0,False,True,False,False,False,True,False,False,True,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1
612,0.30066766071842005,0.4,0.5,0.23116343599846795,0.0,0.23116343599846795,0.6934903079954038,0.6934903079954038,0.0,0.037673128003064105,0.0,0.0,0.037673128003064105,0.6934903079954038,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1
613,0.3419021055313613,0.061139403857436374,0.25,0.07642425482179546,0.0,0.25,0.3471514903564091,0.0,0.4235757451782045,0.5,0.0,0.17357574517820454,0.07642425482179546,0.07642425482179546,False,True,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,1
614,0.11538461538461539,0.48545338130979243,0.6068167266372405,0.6068167266372405,0.0,0.404544484424827,0.404544484424827,0.0,0.0,0.0,0.0,0.0,0.2022722422124135,0.2022722422124135,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,1
615,0.09662756043308093,0.41477988551212547,0.0,0.0,0.0,0.1828812857774608,0.1828812857774608,0.1828812857774608,0.0671187142225392,0.43288128577746077,0.0,0.0671187142225392,0.3657625715549216,0.7986438573323824,True,False,False,False,False,True,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,1
616,0.10294154168522267,0.3029440251447369,0.25736006286184215,0.12868003143092108,0.0,0.12131996856907892,0.12131996856907892,0.3786800314309211,0.0,0.24263993713815785,0.12868003143092108,0.0,0.3713199685690789,0.6139599057072368,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,1
617,0.40093758114178857,0.07453737341880987,1.0,0.09317171677351233,0.0,0.3431717167735123,0.25,0.0,0.0,0.18634343354702465,0.0,0.25,0.0,0.5636565664529753,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,1
618,0.2020876957393116,0.4789382933618945,0.5,0.3486728667023681,0.0,0.1973457334047361,0.09867286670236805,0.0,0.09867286670236805,0.09867286670236805,0.0,0.0,0.0,0.0,True,False,False,False,False,False,True,False,True,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1
619,0.42075620474574826,0.0,0.25,0.6331598555447335,0.0,0.4221065703631557,0.21105328518157784,0.0,0.07789342963684431,0.5389467148184222,0.21105328518157784,0.0,0.03894671481842216,0.0,True,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1
620,0.10166688249757476,0.9300168348108319,0.9300168348108319,0.0,0.0,0.0,0.0,0.0,0.0,0.46500841740541593,0.0,0.0,0.0,0.0,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,1
621,0.38551815552371205,0.0,0.23239596728761402,0.0,0.0,0.017604032712385975,0.0,0.0,0.0,0.46479193457522805,0.46479193457522805,0.0,0.0,0.0,False,True,False,False,False,True,False,False,True,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1
622,0.4820340731706255,0.4835674870461441,0.0,0.19777032059615995,0.0,0.10445935880768009,0.10445935880768009,0.10445935880768009,0.5,0.5,0.5,0.0,0.0,0.0,False,True,False,False,False,False,True,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,1
623,0.12381683290194744,0.1973138899055697,0.08221412079398735,0.0,0.0,0.0,0.24664236238196202,0.0,0.0,0.1644282415879747,0.0,0.1644282415879747,0.0,0.1644282415879747,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,1
624,0.4501252668139025,0.12827064374076724,0.08966169532404097,0.0,0.0,0.0,0.32067660935191805,0.0,0.17932339064808195,0.589661695324041,0.0,0.16033830467595903,0.410338304675959,0.0,True,False,False,False,False,True,False,True,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,1
625,0.3759074619767379,0.2,0.8729181754651306,0.25,0.0,0.5,0.25,0.0,0.0,0.5,0.0,0.1864590877325653,0.06354091226743469,0.1864590877325653,False,True,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,1
626,0.2768023227799728,0.2590581176837878,0.3238226471047347,0.25,0.0,0.07382264710473468,0.22146794131420405,0.22146794131420405,0.17617735289526532,0.0,0.0,0.0,0.0,0.22146794131420405,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1
627,0.4776648121752591,0.0645101528477201,0.33063769105965013,0.5887246178806997,0.0,0.5,0.25,0.0,0.0,0.5,0.16936230894034987,0.0,0.08063769105965013,0.0,True,True,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1
628,0.10644436423270065,0.1697339589849349,0.07566510253766279,0.037832551268831394,0.0,0.0,0.037832551268831394,0.0,0.2121674487311686,0.037832551268831394,0.25,0.5,0.5378325512688313,0.07566510253766279,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,1
629,0.39743589743589747,0.0,0.0,0.0,0.0,0.034155332860507204,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,True,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1
630,0.04430057712114623,0.8582178006179764,0.218316752317411,0.07277225077247035,0.0,0.42722774922752965,0.3544554984550593,0.3544554984550593,0.42722774922752965,0.42722774922752965,0.3544554984550593,0.218316752317411,0.1455445015449407,0.07277225077247035,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,1
631,0.37992102208839607,0.28943600461841845,0.22359001154604613,0.11179500577302307,0.0,0.11179500577302307,0.611795005773023,0.47359001154604613,0.0,0.27640998845395387,0.13820499422697693,0.0,0.0,0.3353850173190692,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1
632,0.11016692676019996,0.8,0.75,0.25,0.17587246408805038,0.17587246408805038,0.14825507182389924,0.0,0.0,0.5,0.0,0.32412753591194965,0.25,0.17587246408805038,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,1
633,0.11744151650137753,0.08395617128925531,0.29010957177686175,0.14505478588843088,0.0,0.0,0.14505478588843088,0.0,0.10494521411156912,0.14505478588843088,0.25,0.5,0.6450547858884309,0.29010957177686175,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,1
634,0.4105747150561261,0.05124138871889161,0.06405173589861451,0.06405173589861451,0.0,0.25,0.0,0.0,0.06405173589861451,0.12810347179722903,0.0,0.0,0.06405173589861451,0.06405173589861451,False,True,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1
635,0.13106445412476106,0.36690822651940835,0.15287842771642013,0.0,0.0,0.0,0.4586352831492604,0.0,0.0,0.30575685543284026,0.0,0.30575685543284026,0.0,0.30575685543284026,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,1
636,0.2969639533435959,0.016318836080048072,0.31119563530018024,0.02039854510006009,0.0,0.2703985451000601,0.4796014548999399,0.0,0.4592029097998798,0.5,0.0,0.25,0.0,0.02039854510006009,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,1
637,0.16859437205699507,0.2,0.7487037843065033,0.001296215693496694,0.0,0.2512962156934967,0.25,0.0,0.0,0.5,0.0,0.0,0.4987037843065033,0.2487037843065033,False,True,False,False,True,True,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1
638,0.37715918236191726,0.3488422340205456,0.25,0.43605279252568196,0.18605279252568196,0.25,0.09302639626284098,0.09302639626284098,0.15697360373715902,0.31394720747431804,0.0,0.0,0.25,0.25,False,True,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1
639,0.5313565175885085,0.2,0.0,0.0,0.0,0.0,0.5,0.04856848837801056,0.0,0.5,0.04856848837801056,0.20143151162198944,0.4028630232439789,0.0,True,False,False,False,False,True,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,1
640,0.4212579252051301,0.0,0.23226477075001808,0.0,0.0,0.017735229249981915,0.0,0.0,0.0,0.23226477075001808,0.0,0.0,0.46452954150003617,0.6967943122500543,False,True,False,False,False,True,False,False,True,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1
641,0.35591546059700846,0.12064323455722233,0.8491959568034722,0.0,0.0,0.25,0.25,0.0,0.0,0.3016080863930558,0.1508040431965279,0.25,0.3016080863930558,0.5991959568034722,True,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,1
642,0.4045955620696586,0.010153706207879388,0.025384265519698468,0.012692132759849234,0.0,0.025384265519698468,0.012692132759849234,0.0,0.0,0.025384265519698468,0.0,0.0,0.012692132759849234,0.0,False,True,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1
643,0.4685444691769569,0.177323429790132,0.278345712762335,0.0,0.0,0.22165428723766498,0.25,0.22165428723766498,0.0,0.721654287237665,0.1133828510493401,0.25,0.25,0.028345712762335024,False,True,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1
644,0.3190965758013484,0.005523354374740941,0.49309580703157385,0.25,0.48619161406314765,0.24309580703157382,0.24309580703157382,0.0,0.49309580703157385,0.0,0.0,0.24309580703157382,0.0,0.0,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1
645,0.10998544737830204,0.36845404179697655,0.39471622387688965,0.28943244775377935,0.0,0.39471622387688965,0.10528377612311032,0.0,0.0,0.28943244775377935,0.5788648955075587,0.0,0.0,0.0,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,1
646,0.3767274516689855,0.2,0.6711444077364348,0.25,0.0,0.39038146924547823,0.14038146924547826,0.0,0.10961853075452174,0.5,0.0,0.14038146924547826,0.10961853075452174,0.25,False,True,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,1
647,0.3280978731521438,0.0,0.25,0.24598039852860043,0.0,0.1639869323524003,0.08199346617620015,0.0,0.3360130676475997,0.6680065338237998,0.08199346617620015,0.0,0.16800653382379985,0.0,True,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1
